,Unnamed: 0,a-beta
19128,11781,puso
19129,20431,puspa
19130,11783,pusparagam
19131,11784,puspawarna
19132,26892,puspayoga
19133,11785,pustaka
19134,11786,pustakawan
19135,24958,pusut
19136,11787,putar
19137,11788,putaran
19138,11789,putat
19139,11790,putera
19140,11791,puteri
19141,15668,putih
19142,27675,putihnya
19143,11793,putik
19144,22621,puting
19145,11794,putra
19146,26733,putranya
19147,11795,putrefaksi
19148,21154,putri
19149,11797,putriditas
19150,19937,putrinya
19151,17626,putro
19152,23003,putu
19153,11798,putus
19154,11799,putusan
19155,26898,putuskan
19156,11800,puyuh
19157,21596,puyung
19158,22004,pwc
19159,25682,pyeongchang
19160,17941,q
19161,23071,qassim
19162,21474,qr
19163,23192,qris
19164,18226,quality
19165,25337,quest
19166,23706,quick
19167,16301,quintana
19168,11801,quo
19169,25537,qur
19170,11802,qur'an
19171,18795,r
19172,17007,ra
19173,23034,rab
19174,11803,raba
19175,27214,rabies
19176,11804,rabit
19177,11805,rabiulawal
19178,11806,rabsovirus
19179,11807,rabu
19180,11808,rabun
19181,11809,rabung
19182,27392,rachel
19183,11810,racun
19184,18916,rada
19185,11811,radang
19186,21905,radar
19187,11813,radarsonde
19188,27736,raden
19189,11815,radial
19190,11816,radiasi
19191,11817,radiator
19192,11818,radiestesi
19193,11819,radikal
19194,11820,radin
19195,26103,radio
19196,11822,radioaktif
19197,11823,radioautograf
19198,11824,radiofobia
19199,11825,radiogenetika
19200,11826,radiografi
19201,11827,radiokimia
19202,11828,radiolisis
19203,11829,radiologik
19204,11830,radiometer
19205,11831,radionavigasi
19206,11832,radioresistan
19207,11833,radiosonde
19208,11834,radiotelefoni
19209,11835,radiotelegram
19210,11836,radioteodolit
19211,11837,radiotropisme
19212,11838,radisidasi
19213,11839,radisikola
19214,27577,raditya
19215,11840,radom
19216,11841,radurisasi
19217,11842,rafinasi
19218,11843,raga
19219,17311,ragam
19220,26781,raganya
19221,11845,ragil
19222,11846,raglan
19223,22562,rahadian
19224,11847,rahani
19225,11848,rahasia
19226,11849,rahat
19227,16569,rahayu
19228,27660,rahendra
19229,11850,rahim
19230,27965,rahman
19231,19120,rahmat
19232,25196,rai
19233,16718,raih
19234,16585,rail
19235,21323,raimondo
19236,22619,rainbow
19237,24272,raja
19238,11853,rajah
19239,11854,rajahan
19240,18058,rajamala
19241,22638,rajaratnam
19242,25426,rajas
19243,24415,rajasa
19244,17700,rajei
19245,11855,rajet
19246,22088,rajin
19247,11856,rajut
19248,11857,rak
19249,17715,raka
19250,22127,rakabuming
19251,11858,rakerdasus
19252,19380,rakernas
19253,11859,raket
19254,11860,raketiring
19255,28157,rakhmat
19256,11861,rakit
19257,27914,rakor
19258,16304,raksa
19259,16325,raksasa
19260,23193,rakyat
19261,18195,rakyatnya
19262,11864,ralat
19263,17535,raline
19264,27460,ramadan
19265,20707,ramah
19266,20041,ramai
19267,11867,ramal
19268,11868,ramalan
19269,11869,rambang
19270,11870,rambat
19271,11871,rambeh-rambeh
19272,22364,rambi
19273,27074,rambu
19274,11873,rambun
19275,11874,rambut
19276,11875,rambutan
19277,23055,ramdan
19278,18344,ramdhan
19279,21103,rame
19280,11876,rames
19281,11877,ramifikasi
19282,19090,ramli
19283,17573,ramly
19284,19258,ramos
19285,11878,rampai
19286,11879,rampok
19287,16984,rampung
19288,24632,ranah
19289,11881,ranau
19290,22365,rancabali
19291,18853,rancangan
19292,28105,rancasanggal
19293,11882,rancu
19294,11883,rand
19295,11884,randah
19296,20993,random
19297,17925,rangka
19298,11885,rangkah
19299,11886,rangkai
19300,11887,rangkaian
19301,20650,rangkaiannya
19302,11888,rangkap
19303,28089,rangkasbitung
19304,11889,rangkum
19305,18021,rangkuman
19306,22953,rangkumannya
19307,11890,rangkungan
19308,11891,rangrangan
19309,11892,rangsangan
19310,11893,ranidafobia
19311,11894,ranjang
19312,11895,ranjau
19313,23606,ranking
19314,11896,ransel
19315,11897,ransum
19316,11898,rantah
19317,19583,rantai
19318,11900,rantau
19319,27833,rapat
19320,11902,rapel
19321,21116,rapi
19322,11903,rapimtas
19323,11904,rapor
19324,11905,rapot
19325,11906,rapuh
19326,19497,rarang
19327,17162,ras
19328,15671,rasa
19329,15672,rasanya
19330,11909,rasemisasi
19331,11910,rasialisme
19332,11911,rasio
19333,11912,rasionalis
19334,11913,rasionalisasi
19335,20465,rasjid
19336,19296,rasul
19337,27559,rasulullah
19338,15673,rata
19339,11916,ratap
19340,16032,rate
19341,16086,rates
19342,18093,ratifikasi
19343,22205,ratih
19344,25343,ratio
19345,11918,ratna
19346,19791,ratte
19347,17413,ratu
19348,18789,ratulangi
19349,11920,ratumbanua
19350,23287,ratus
19351,18580,ratusan
19352,11921,raudatuljanah
19353,16463,raup
19354,11922,raut
19355,19089,rawa
19356,23283,rawabuaya
19357,11924,rawan
19358,11925,rawas
19359,21199,rawat
19360,11927,rawatib
19361,11928,rawinsonde
19362,25374,rawit
19363,11929,rawon
19364,23688,raya
19365,21367,rayakan
19366,11931,rayap
19367,11932,rayonisasi
19368,17350,rays
19369,11933,rayu
19370,17611,razak
19371,25016,re
19372,18086,reaksi
19373,11935,reaksioner
19374,11936,reaktan
19375,11937,reaktualisasi
19376,11938,real
19377,11939,realis
19378,20303,realisasi
19379,17959,realitanya
19380,23413,realitas
19381,27684,reality
19382,11940,reasuradur
19383,11941,reasuransi
19384,11942,rebah-rebahan
19385,22203,rebahan
19386,11943,reban
19387,21502,rebound
19388,21803,rebus
19389,11944,rebut
19390,11945,receh
19391,24615,reciprocity
19392,11946,recitativo
19393,23939,record
19394,16313,records
19395,19235,red
19396,11947,redaksi
19397,11948,redaktur
19398,11949,redefinisi
19399,11950,redite
19400,11951,reduksionisme
19401,11952,redup
19402,11953,referendum
19403,11954,referensi
19404,11955,refleks
19405,17971,refleksi
19406,11956,reflektometer
19407,21094,reformasi
19408,11957,refraktometer
19409,11958,refraktometri
19410,11959,refraktori
19411,11960,refrigeran
19412,16165,refund
19413,22745,regawa
19414,11961,regenerasi
19415,27252,regenâ¢
19416,27091,regional
19417,22015,registrasi
19418,11963,regosol
19419,22656,regulasi
19420,21663,regulasinya
19421,11964,regulator
19422,11965,reguler
19423,18447,rehabilitasi
19424,11966,rehabilitatif
19425,11967,rejang
19426,22151,rejeki
19427,11968,rejuvenasi
19428,11969,reka
19429,11970,rekaan
19430,11971,rekaman
19431,26825,rekan
19432,18602,rekanan
19433,26903,rekannya
19434,27231,rekapitulasi
19435,26527,rekayasa
19436,11973,rekening
19437,11974,reklame
19438,11975,reklasifikasi
19439,23900,reko
19440,11976,rekombinan
19441,14827,rekomendasi
19442,11977,rekompensi
19443,11978,rekonaisans
19444,24929,rekonstruksi
19445,11979,rekonstruktif
19446,11980,rekonvensi
19447,20940,rekor
19448,20657,rekreasi
19449,18313,rekrutan
19450,11982,reksa
19451,11983,rektofobia
19452,23733,rektor
19453,11984,rekuisitor
19454,11985,rel
19455,19050,rela
19456,18398,relate
19457,11986,relatif
19458,28213,relations
19459,18409,relawan
19460,16429,relawannya
19461,23931,relevan
19462,11987,reli
19463,14828,relief
19464,11989,religi
19465,18105,religius
19466,17851,relokasi
19467,11990,relung
19468,11991,rem
19469,11992,remaja
19470,11993,remang-remang
19471,11994,rembah-rembah
19472,11995,rembah-rembih
19473,17238,rembang
19474,27435,rembiga
19475,26417,rembukan
19476,16425,rempah
19477,11996,rempah-rempah
19478,11997,rempelas
19479,11998,remunerasi
19480,22099,renaldi
19481,14830,renang
19482,11999,rencana
19483,25533,rencanakan
19484,22300,rencananya
19485,12000,renceng
19486,25607,rencong
19487,27896,rendah
19488,12003,rendahan
19489,23366,rendang
19490,12004,rendezvous
19491,12005,renggangan
19492,20042,rengganis
19493,12006,rengginang
19494,12007,rengrengan
19495,12008,renik
19496,27960,renita
19497,26938,renovasi
19498,27279,rental
19499,22475,rentan
19500,12010,rentang
19501,27784,rentetan
19502,19736,renungan
19503,12011,renyai-renyai
19504,12012,renzina
19505,19776,renzo
19506,19764,reog
19507,18005,repair
19508,12013,repatriasi
19509,27097,replika
19510,24574,repo
19511,23819,report
19512,12014,repositori
19513,25912,representasi
19514,12015,representatif
19515,12016,reproduksi
19516,24611,reprofiling
19517,12017,reprografi
19518,12018,reprositas
19519,20223,republik
19520,12019,republikan
19521,12020,republiken
19522,12021,repuh
19523,21272,reputasi
19524,12022,rerongkong
19525,12023,rerumputan
19526,12024,reruntuhan
19527,24177,resah
19528,12026,resam
19529,12027,resapan
19530,19784,rescue
19531,21057,research
19532,17961,resep
19533,12029,resepsi
19534,22486,resepsionis
19535,16167,reservasi
19536,22693,reservation
19537,16168,reserved
19538,12030,reses
19539,23603,resesi
19540,17661,resha
19541,17906,reshuffle
19542,22207,residence
19543,24834,residensial
19544,12031,residental
19545,18801,residential
19546,12032,resiliensi
19547,12033,resiprokal
19548,12034,resistansi
19549,12035,resistensi
19550,12036,reskrim
19551,12037,resmi
19552,28063,resminya
19553,25848,resolusi
19554,28099,resor
19555,12038,resorsinol
19556,16169,resort
19557,17031,resortnya
19558,20593,resorts
19559,12039,resosialisasi
19560,27542,resources
19561,12040,respirator
19562,24635,responden
19563,24014,respons
19564,25636,response
19565,23972,responsibility
19566,20407,responsif
19567,18020,responsive
19568,20619,rest
19569,16170,restaurant
19570,18259,resto
19571,12042,restomania
19572,24117,restoran
19573,12043,restoratif
19574,12044,restriktif
19575,12045,resurjensi
19576,12046,retak
19577,12047,retensi
19578,12048,retina
19579,12049,retinaldehida
19580,12050,retinopati
19581,12051,retinoskop
19582,21258,retno
19583,22923,retreat
19584,12052,retribusi
19585,12053,retrius
19586,12054,retroaktif
19587,12055,retrofilia
19588,12056,retrofleks
19589,12057,retrogresi
19590,12058,retromamal
19591,12059,retroversi
19592,12060,retroviral
19593,12061,retrovirus
19594,16774,return
19595,12062,retzins
19596,12063,reumatisme
19597,16562,reuters
19598,25418,rev
19599,20509,reverse
19600,12064,reversibel
19601,25601,revisi
19602,12065,revisibilitas
19603,12066,revisionis
19604,24971,revitalisasi
19605,12067,revolusi
19606,12068,rezeki
19607,12069,rezim
19608,25387,rh
19609,12070,rhei
19610,27589,rhesa
19611,26618,rhodes
19612,24974,ri
19613,12071,ria
19614,24743,riak
19615,21850,riana
19616,12072,riang
19617,25589,riau
19618,12073,riba
19619,12074,riben
19620,12075,riboflavin
19621,12076,ribosom
19622,16289,ribu
19623,24869,ribuan
19624,26154,ribut
19625,26174,rich
19626,12077,riche
19627,12078,richter
19628,16373,ricuh
19629,21123,ridho
19630,25598,ridwan
19631,12079,riel
19632,19373,riezky
19633,23037,right
19634,24722,rights
19635,19878,rih
19636,21592,riko
19637,25061,rilis
19638,12080,rima
19639,12081,rimba
19640,12082,rimpel
19641,22343,rinci
19642,19166,rincian
19643,20429,rinciannya
19644,18744,rindang
19645,12083,rindu
19646,24422,ring
19647,12085,ringan
19648,26953,ringkang
19649,23518,ringkasan
19650,17673,ringsek
19651,27095,rini
19652,26196,rinjani
19653,12086,rinologi
19654,12087,rintik-rintik
19655,18638,rio
19656,12088,ripta
19657,17501,ris
19658,12089,risalah
19659,26169,risau
19660,20975,riset
19661,12091,risiko
19662,17636,risikonya
19663,16986,riska
19664,18986,ristek
19665,23086,ristiyanto
19666,25933,ritel
19667,12092,ritsleting
19668,25398,ritual
19669,12093,ritualitas
19670,19483,ritualnya
19671,22309,ritus
19672,22705,ritz
19673,19797,riuh
19674,19417,rivalitas
19675,22226,river
19676,17315,riwayat
19677,20393,riyadh
19678,20719,riyadi
19679,24748,riyanto
19680,18882,rizal
19681,12095,rizopterin
19682,18235,rk
19683,23113,road
19684,25124,roadshow
19685,12096,rob
19686,26775,roba
19687,12097,roboh
19688,23548,robusta
19689,12098,rock
19690,16892,roda
19691,20766,rodalink
19692,12100,rodi
19693,16497,roem
19694,24881,rofiuddin
19695,12101,roh
19696,17457,rohaedi
19697,12102,rohani
19698,12103,rohulkudus
19699,18765,rojali
19700,12104,rok
19701,12105,rokan
19702,12106,roket
19703,12107,roketsonde
19704,12108,roko
19705,12109,rokok
19706,12110,rol
19707,17312,role
19708,12111,rolet
19709,12112,roll
19710,12113,roma
19711,12114,roman
19712,12115,romanistik
19713,12116,romantik
19714,12117,romantikus
19715,12118,romawi
19716,22357,rombongan
19717,22867,rombongannya
19718,12119,rompi
19719,23701,ronald
19720,12120,rondah-rondih
19721,12121,rongga
19722,12122,ronggeng
19723,18954,ronggo
19724,17134,ronggowuni
19725,12123,rongkongan
19726,26077,roni
19727,16172,room
19728,16173,rooming
19729,20569,rootless
19730,25405,roots
19731,12124,ropang
19732,14832,ropet
19733,12125,roro
19734,12126,rorombehen
19735,26753,rose
19736,12127,roskam
19737,22321,roster
19738,17920,roswati
19739,23809,rotan
19740,12129,rotasi
19741,12130,roti
19742,12131,rotiseri
19743,12132,roto
19744,12133,rotor
19745,20479,row
19746,19362,rowo
19747,26866,royal
19748,12134,royal-royalan
19749,24863,royong
19750,19730,rozaimeriyanty
19751,16959,rp
19752,19284,rpim
19753,27425,rpm
19754,22068,rpp
19755,16598,rs
19756,12136,rsc
19757,22718,rspd
19758,20263,rsud
19759,24554,rt
19760,17863,rti
19761,12137,ruah
19762,12138,ruai
19763,12139,ruam
19764,27939,ruang
19765,12141,ruangan
19766,18191,ruangnya
19767,21948,ruas
19768,26886,rub
19769,12142,rubber
19770,12143,rubi
19771,12144,rucah
19772,22030,rudana
19773,19153,rudi
19774,18991,rudiartha
19775,12145,rudimenter
19776,22393,rudy
19777,22761,ruf
19778,12146,rugi
19779,12147,rujak
19780,24183,rujukan
19781,26464,rujukannya
19782,18665,rukmarata
19783,12149,rukun
19784,12150,rukyatulhilal
19785,21286,rumah
19786,12152,rumah-rumahan
19787,19727,rumahan
19788,25091,rumahnya
19789,12154,rumbai-rumbai
19790,24412,rumija
19791,12155,ruminansia
19792,17789,rumit
19793,19854,rumor
19794,12156,rumpakan
19795,12157,rumpun
19796,12158,rumput
19797,12159,rumus
19798,16833,rumusnya
19799,24068,run
19800,12160,runcing
19801,12161,runggu-rangga
19802,12162,runjung
19803,21084,runner
19804,12163,runtuh
19805,16175,runway
19806,24678,rupa
19807,12165,rupabumi
19808,15680,rupanya
19809,26222,rupawan
19810,26696,rupee
19811,26301,rupiah
19812,12166,ruralisasi
19813,12167,rurut
19814,12168,rusak
19815,28155,rusaknya
19816,16574,rusdy
19817,23790,rusia
19818,23384,rusmawan
19819,16870,rustini
19820,21358,ruswita
19821,19458,rutan
19822,15681,rute
19823,18984,ruteng
19824,17080,rutenya
19825,20100,rutin
19826,26961,ruzhanul
19827,27354,rw
19828,23295,ryul
19829,21131,s
19830,24964,saat
19831,23304,saat]
19832,23824,saatnya
19833,12171,sabak
19834,12172,saban
19835,27353,sabang
19836,19486,sabar
19837,12173,saben
19838,23420,saber
19839,12174,sabilillah
19840,12175,sabit
19841,12176,sabrina
19842,22230,sabtu
19843,12177,sabuk
19844,12178,sabun
19845,12179,sabut
19846,16756,sachet
19847,26416,sadang
19848,12181,sadap
19849,19963,sadar
19850,23174,sadari
19851,21125,sadarkan
19852,25911,sadeng
19853,18900,sadikin
19854,12183,sading
19855,12184,sadomasokisme
19856,26248,saemangeum
19857,20260,saepul
19858,12185,safar
19859,26293,safari
19860,23062,safety
19861,12186,safinatunajah
19862,12187,safir
19863,12188,saga
19864,27819,sagea
19865,12189,sagir
19866,12190,sagitarius
19867,12191,sagu
19868,23019,sah
19869,26289,saha
19870,16930,sahabat
19871,12193,saham
19872,23557,sahara
19873,20243,said
19874,17451,saing
19875,18077,saingan
19876,27734,saingnya
19877,12195,saja
19878,12196,sajadah
19879,12197,sajak
19880,15685,sajalah
19881,12198,saji
19882,21004,sajian
19883,17748,sajira
19884,12199,saka
19885,12200,sakal
19886,12201,sakamulan
19887,12202,sakaratulmaut
19888,12203,sakat
19889,12204,sakelar
19890,25585,saking
19891,18106,sakit
19892,12206,sakit-sakitan
19893,19718,sakitnya
19894,23964,sakral
19895,12207,sakralitas
19896,12208,sakramentalia
19897,20414,saksama
19898,27673,saksi
19899,19822,saksikan
19900,12210,saksofonis
19901,12211,sakti
19902,23776,saku
19903,24271,sakura
19904,25545,sala
19905,12214,salah
19906,22802,salahnya
